"voivodeship","sex","age","count","year","month"
"WOJ. MAŁOPOLSKIE","M",15,22,2019,8
"WOJ. MAŁOPOLSKIE","M",16,50,2019,8
"WOJ. MAŁOPOLSKIE","M",17,31,2019,8
"WOJ. MAŁOPOLSKIE","M",18,714,2019,8
"WOJ. MAŁOPOLSKIE","M",19,153,2019,8
"WOJ. MAŁOPOLSKIE","M",20,51,2019,8
"WOJ. MAŁOPOLSKIE","M",21,24,2019,8
"WOJ. MAŁOPOLSKIE","M",22,22,2019,8
"WOJ. MAŁOPOLSKIE","M",23,12,2019,8
"WOJ. MAŁOPOLSKIE","M",24,18,2019,8
"WOJ. MAŁOPOLSKIE","M",25,7,2019,8
"WOJ. MAŁOPOLSKIE","M",26,13,2019,8
"WOJ. MAŁOPOLSKIE","M",27,12,2019,8
"WOJ. MAŁOPOLSKIE","M",28,8,2019,8
"WOJ. MAŁOPOLSKIE","M",29,9,2019,8
"WOJ. MAŁOPOLSKIE","M",30,8,2019,8
"WOJ. MAŁOPOLSKIE","M",31,6,2019,8
"WOJ. MAŁOPOLSKIE","M",32,13,2019,8
"WOJ. MAŁOPOLSKIE","M",33,9,2019,8
"WOJ. MAŁOPOLSKIE","M",34,3,2019,8
"WOJ. MAŁOPOLSKIE","M",35,8,2019,8
"WOJ. MAŁOPOLSKIE","M",36,5,2019,8
"WOJ. MAŁOPOLSKIE","M",37,8,2019,8
"WOJ. MAŁOPOLSKIE","M",38,4,2019,8
"WOJ. MAŁOPOLSKIE","M",39,1,2019,8
"WOJ. MAŁOPOLSKIE","M",40,5,2019,8
"WOJ. MAŁOPOLSKIE","M",41,2,2019,8
"WOJ. MAŁOPOLSKIE","M",42,4,2019,8
"WOJ. MAŁOPOLSKIE","M",43,1,2019,8
"WOJ. MAŁOPOLSKIE","M",45,1,2019,8
"WOJ. MAŁOPOLSKIE","M",46,2,2019,8
"WOJ. MAŁOPOLSKIE","M",48,1,2019,8
"WOJ. MAŁOPOLSKIE","M",50,1,2019,8
"WOJ. MAŁOPOLSKIE","M",51,1,2019,8
"WOJ. MAŁOPOLSKIE","M",52,1,2019,8
"WOJ. MAŁOPOLSKIE","M",55,1,2019,8
"WOJ. MAŁOPOLSKIE","M",58,1,2019,8
"WOJ. MAŁOPOLSKIE","M",59,1,2019,8
"WOJ. MAŁOPOLSKIE","M",61,1,2019,8
"WOJ. MAŁOPOLSKIE","M",63,1,2019,8
"WOJ. MAŁOPOLSKIE","M",66,1,2019,8
"WOJ. MAŁOPOLSKIE","M",74,1,2019,8
"WOJ. MAZOWIECKIE","K",14,6,2019,8
"WOJ. MAZOWIECKIE","K",15,7,2019,8
"WOJ. MAZOWIECKIE","K",16,11,2019,8
"WOJ. MAZOWIECKIE","K",17,9,2019,8
"WOJ. MAZOWIECKIE","K",18,816,2019,8
"WOJ. MAZOWIECKIE","K",19,292,2019,8
"WOJ. MAZOWIECKIE","K",20,115,2019,8
"WOJ. MAZOWIECKIE","K",21,53,2019,8
"WOJ. MAZOWIECKIE","K",22,41,2019,8
"WOJ. MAZOWIECKIE","K",23,58,2019,8
"WOJ. MAZOWIECKIE","K",24,50,2019,8
"WOJ. MAZOWIECKIE","K",25,45,2019,8
"WOJ. MAZOWIECKIE","K",26,47,2019,8
"WOJ. MAZOWIECKIE","K",27,41,2019,8
"WOJ. MAZOWIECKIE","K",28,32,2019,8
"WOJ. MAZOWIECKIE","K",29,36,2019,8
"WOJ. MAZOWIECKIE","K",30,32,2019,8
"WOJ. MAZOWIECKIE","K",31,32,2019,8
"WOJ. MAZOWIECKIE","K",32,33,2019,8
"WOJ. MAZOWIECKIE","K",33,20,2019,8
"WOJ. MAZOWIECKIE","K",34,33,2019,8
"WOJ. MAZOWIECKIE","K",35,27,2019,8
"WOJ. MAZOWIECKIE","K",36,25,2019,8
"WOJ. MAZOWIECKIE","K",37,17,2019,8
"WOJ. MAZOWIECKIE","K",38,21,2019,8
"WOJ. MAZOWIECKIE","K",39,16,2019,8
"WOJ. MAZOWIECKIE","K",40,9,2019,8
"WOJ. MAZOWIECKIE","K",41,11,2019,8
"WOJ. MAZOWIECKIE","K",42,17,2019,8
"WOJ. MAZOWIECKIE","K",43,8,2019,8
"WOJ. MAZOWIECKIE","K",44,7,2019,8
"WOJ. MAZOWIECKIE","K",45,12,2019,8
"WOJ. MAZOWIECKIE","K",46,5,2019,8
"WOJ. MAZOWIECKIE","K",47,5,2019,8
"WOJ. MAZOWIECKIE","K",48,2,2019,8
"WOJ. MAZOWIECKIE","K",49,7,2019,8
"WOJ. MAZOWIECKIE","K",50,1,2019,8
"WOJ. MAZOWIECKIE","K",51,5,2019,8
"WOJ. MAZOWIECKIE","K",52,4,2019,8
"WOJ. MAZOWIECKIE","K",53,5,2019,8
"WOJ. MAZOWIECKIE","K",54,3,2019,8
"WOJ. MAZOWIECKIE","K",55,8,2019,8
"WOJ. MAZOWIECKIE","K",56,3,2019,8
"WOJ. MAZOWIECKIE","K",57,4,2019,8
"WOJ. MAZOWIECKIE","K",58,3,2019,8
"WOJ. MAZOWIECKIE","K",60,1,2019,8
"WOJ. MAZOWIECKIE","K",61,2,2019,8
"WOJ. MAZOWIECKIE","K",62,1,2019,8
"WOJ. MAZOWIECKIE","K",63,1,2019,8
"WOJ. MAZOWIECKIE","M",14,46,2019,8
"WOJ. MAZOWIECKIE","M",15,40,2019,8
"WOJ. MAZOWIECKIE","M",16,62,2019,8
"WOJ. MAZOWIECKIE","M",17,27,2019,8
"WOJ. MAZOWIECKIE","M",18,913,2019,8
"WOJ. MAZOWIECKIE","M",19,238,2019,8
"WOJ. MAZOWIECKIE","M",20,104,2019,8
"WOJ. MAZOWIECKIE","M",21,62,2019,8
"WOJ. MAZOWIECKIE","M",22,41,2019,8
"WOJ. MAZOWIECKIE","M",23,37,2019,8
"WOJ. MAZOWIECKIE","M",24,33,2019,8
"WOJ. MAZOWIECKIE","M",25,32,2019,8
"WOJ. MAZOWIECKIE","M",26,22,2019,8
"WOJ. MAZOWIECKIE","M",27,26,2019,8
"WOJ. MAZOWIECKIE","M",28,14,2019,8
"WOJ. MAZOWIECKIE","M",29,22,2019,8
"WOJ. MAZOWIECKIE","M",30,24,2019,8
"WOJ. MAZOWIECKIE","M",31,28,2019,8
"WOJ. MAZOWIECKIE","M",32,15,2019,8
"WOJ. MAZOWIECKIE","M",33,24,2019,8
"WOJ. MAZOWIECKIE","M",34,10,2019,8
"WOJ. MAZOWIECKIE","M",35,13,2019,8
"WOJ. MAZOWIECKIE","M",36,7,2019,8
"WOJ. MAZOWIECKIE","M",37,10,2019,8
"WOJ. MAZOWIECKIE","M",38,10,2019,8
"WOJ. MAZOWIECKIE","M",39,9,2019,8
"WOJ. MAZOWIECKIE","M",40,7,2019,8
"WOJ. MAZOWIECKIE","M",41,13,2019,8
"WOJ. MAZOWIECKIE","M",42,4,2019,8
"WOJ. MAZOWIECKIE","M",43,4,2019,8
"WOJ. MAZOWIECKIE","M",44,4,2019,8
"WOJ. MAZOWIECKIE","M",45,4,2019,8
"WOJ. MAZOWIECKIE","M",46,2,2019,8
"WOJ. MAZOWIECKIE","M",47,4,2019,8
"WOJ. MAZOWIECKIE","M",48,1,2019,8
"WOJ. MAZOWIECKIE","M",49,1,2019,8
"WOJ. MAZOWIECKIE","M",50,1,2019,8
"WOJ. MAZOWIECKIE","M",52,4,2019,8
"WOJ. MAZOWIECKIE","M",55,1,2019,8
"WOJ. MAZOWIECKIE","M",57,1,2019,8
"WOJ. MAZOWIECKIE","M",59,2,2019,8
"WOJ. MAZOWIECKIE","M",60,1,2019,8
"WOJ. MAZOWIECKIE","M",63,1,2019,8
"WOJ. OPOLSKIE","K",15,4,2019,8
"WOJ. OPOLSKIE","K",16,2,2019,8
"WOJ. OPOLSKIE","K",17,1,2019,8
"WOJ. OPOLSKIE","K",18,189,2019,8
"WOJ. OPOLSKIE","K",19,40,2019,8
"WOJ. OPOLSKIE","K",20,14,2019,8
"WOJ. OPOLSKIE","K",21,18,2019,8
"WOJ. OPOLSKIE","K",22,8,2019,8
"WOJ. OPOLSKIE","K",23,10,2019,8
"WOJ. OPOLSKIE","K",24,6,2019,8
"WOJ. OPOLSKIE","K",25,11,2019,8
"WOJ. OPOLSKIE","K",26,7,2019,8
"WOJ. OPOLSKIE","K",27,5,2019,8
"WOJ. OPOLSKIE","K",28,6,2019,8
"WOJ. OPOLSKIE","K",29,12,2019,8
"WOJ. OPOLSKIE","K",30,5,2019,8
"WOJ. OPOLSKIE","K",31,7,2019,8
"WOJ. OPOLSKIE","K",32,6,2019,8
"WOJ. OPOLSKIE","K",33,5,2019,8
"WOJ. OPOLSKIE","K",34,2,2019,8
"WOJ. OPOLSKIE","K",35,7,2019,8
"WOJ. OPOLSKIE","K",36,3,2019,8
"WOJ. OPOLSKIE","K",37,6,2019,8
"WOJ. OPOLSKIE","K",38,3,2019,8
"WOJ. OPOLSKIE","K",39,2,2019,8
"WOJ. OPOLSKIE","K",40,1,2019,8
"WOJ. OPOLSKIE","K",41,4,2019,8
"WOJ. OPOLSKIE","K",42,2,2019,8
"WOJ. OPOLSKIE","K",43,2,2019,8
"WOJ. OPOLSKIE","K",44,1,2019,8
"WOJ. OPOLSKIE","K",45,1,2019,8
"WOJ. OPOLSKIE","K",46,1,2019,8
"WOJ. OPOLSKIE","K",47,1,2019,8
"WOJ. OPOLSKIE","K",49,2,2019,8
"WOJ. OPOLSKIE","K",50,1,2019,8
"WOJ. OPOLSKIE","K",51,2,2019,8
"WOJ. OPOLSKIE","K",52,1,2019,8
"WOJ. OPOLSKIE","K",55,1,2019,8
"WOJ. OPOLSKIE","M",14,18,2019,8
"WOJ. OPOLSKIE","M",15,8,2019,8
"WOJ. OPOLSKIE","M",16,11,2019,8
"WOJ. OPOLSKIE","M",17,5,2019,8
"WOJ. OPOLSKIE","M",18,171,2019,8
"WOJ. OPOLSKIE","M",19,35,2019,8
"WOJ. OPOLSKIE","M",20,17,2019,8
"WOJ. OPOLSKIE","M",21,13,2019,8
"WOJ. OPOLSKIE","M",22,7,2019,8
"WOJ. OPOLSKIE","M",23,8,2019,8
"WOJ. OPOLSKIE","M",24,4,2019,8
"WOJ. OPOLSKIE","M",25,4,2019,8
"WOJ. OPOLSKIE","M",26,4,2019,8
"WOJ. OPOLSKIE","M",27,6,2019,8
"WOJ. OPOLSKIE","M",28,3,2019,8
"WOJ. OPOLSKIE","M",29,5,2019,8
"WOJ. OPOLSKIE","M",31,1,2019,8
"WOJ. OPOLSKIE","M",32,2,2019,8
"WOJ. OPOLSKIE","M",33,2,2019,8
"WOJ. OPOLSKIE","M",34,2,2019,8
"WOJ. OPOLSKIE","M",35,1,2019,8
"WOJ. OPOLSKIE","M",36,4,2019,8
"WOJ. OPOLSKIE","M",37,1,2019,8
"WOJ. OPOLSKIE","M",38,1,2019,8
"WOJ. OPOLSKIE","M",41,1,2019,8
"WOJ. OPOLSKIE","M",42,3,2019,8
"WOJ. OPOLSKIE","M",43,3,2019,8
"WOJ. OPOLSKIE","M",45,1,2019,8
"WOJ. OPOLSKIE","M",46,2,2019,8
"WOJ. OPOLSKIE","M",49,1,2019,8
"WOJ. OPOLSKIE","M",57,1,2019,8
"WOJ. OPOLSKIE","M",58,1,2019,8
"WOJ. PODKARPACKIE","K",14,2,2019,8
"WOJ. PODKARPACKIE","K",15,1,2019,8
"WOJ. PODKARPACKIE","K",16,8,2019,8
"WOJ. PODKARPACKIE","K",17,3,2019,8
"WOJ. PODKARPACKIE","K",18,579,2019,8
"WOJ. PODKARPACKIE","K",19,135,2019,8
"WOJ. PODKARPACKIE","K",20,36,2019,8
"WOJ. PODKARPACKIE","K",21,19,2019,8
"WOJ. PODKARPACKIE","K",22,14,2019,8
"WOJ. PODKARPACKIE","K",23,24,2019,8
"WOJ. PODKARPACKIE","K",24,17,2019,8
"WOJ. PODKARPACKIE","K",25,13,2019,8
"WOJ. PODKARPACKIE","K",26,11,2019,8
"WOJ. PODKARPACKIE","K",27,6,2019,8
"WOJ. PODKARPACKIE","K",28,11,2019,8
"WOJ. PODKARPACKIE","K",29,17,2019,8
"WOJ. PODKARPACKIE","K",30,11,2019,8
"WOJ. PODKARPACKIE","K",31,15,2019,8
"WOJ. PODKARPACKIE","K",32,14,2019,8
"WOJ. PODKARPACKIE","K",33,12,2019,8
"WOJ. PODKARPACKIE","K",34,6,2019,8
"WOJ. PODKARPACKIE","K",35,7,2019,8
"WOJ. PODKARPACKIE","K",36,7,2019,8
"WOJ. PODKARPACKIE","K",37,4,2019,8
"WOJ. PODKARPACKIE","K",38,10,2019,8
"WOJ. PODKARPACKIE","K",39,6,2019,8
"WOJ. PODKARPACKIE","K",40,3,2019,8
"WOJ. PODKARPACKIE","K",41,4,2019,8
"WOJ. PODKARPACKIE","K",42,4,2019,8
"WOJ. PODKARPACKIE","K",43,7,2019,8
"WOJ. PODKARPACKIE","K",44,2,2019,8
"WOJ. PODKARPACKIE","K",45,4,2019,8
"WOJ. PODKARPACKIE","K",47,2,2019,8
"WOJ. PODKARPACKIE","K",48,3,2019,8
"WOJ. PODKARPACKIE","K",49,1,2019,8
"WOJ. PODKARPACKIE","K",50,2,2019,8
"WOJ. PODKARPACKIE","K",51,2,2019,8
"WOJ. PODKARPACKIE","K",52,2,2019,8
"WOJ. PODKARPACKIE","K",54,1,2019,8
"WOJ. PODKARPACKIE","K",55,1,2019,8
"WOJ. PODKARPACKIE","K",56,2,2019,8
"WOJ. PODKARPACKIE","K",57,2,2019,8
"WOJ. PODKARPACKIE","K",62,1,2019,8
"WOJ. PODKARPACKIE","K",63,2,2019,8
"WOJ. PODKARPACKIE","M",14,34,2019,8
"WOJ. PODKARPACKIE","M",15,25,2019,8
"WOJ. PODKARPACKIE","M",16,33,2019,8
"WOJ. PODKARPACKIE","M",17,21,2019,8
"WOJ. PODKARPACKIE","M",18,510,2019,8
"WOJ. PODKARPACKIE","M",19,110,2019,8
"WOJ. PODKARPACKIE","M",20,22,2019,8
"WOJ. PODKARPACKIE","M",21,12,2019,8
"WOJ. PODKARPACKIE","M",22,5,2019,8
"WOJ. PODKARPACKIE","M",23,9,2019,8
"WOJ. PODKARPACKIE","M",24,10,2019,8
"WOJ. PODKARPACKIE","M",25,7,2019,8
"WOJ. PODKARPACKIE","M",26,5,2019,8
"WOJ. PODKARPACKIE","M",27,6,2019,8
"WOJ. PODKARPACKIE","M",28,9,2019,8
"WOJ. PODKARPACKIE","M",29,3,2019,8
"WOJ. PODKARPACKIE","M",30,8,2019,8
"WOJ. PODKARPACKIE","M",31,6,2019,8
"WOJ. PODKARPACKIE","M",32,9,2019,8
"WOJ. PODKARPACKIE","M",33,5,2019,8
"WOJ. PODKARPACKIE","M",34,4,2019,8
"WOJ. PODKARPACKIE","M",35,3,2019,8
"WOJ. PODKARPACKIE","M",36,2,2019,8
"WOJ. PODKARPACKIE","M",37,1,2019,8
"WOJ. PODKARPACKIE","M",38,4,2019,8
"WOJ. PODKARPACKIE","M",39,2,2019,8
"WOJ. PODKARPACKIE","M",41,2,2019,8
"WOJ. PODKARPACKIE","M",43,1,2019,8
"WOJ. PODKARPACKIE","M",44,1,2019,8
"WOJ. PODKARPACKIE","M",47,1,2019,8
"WOJ. PODKARPACKIE","M",48,1,2019,8
"WOJ. PODKARPACKIE","M",50,1,2019,8
"WOJ. PODKARPACKIE","M",52,1,2019,8
"WOJ. PODKARPACKIE","M",60,1,2019,8
"WOJ. PODKARPACKIE","M",66,2,2019,8
"WOJ. PODKARPACKIE","M",68,1,2019,8
"WOJ. PODLASKIE","K",16,7,2019,8
"WOJ. PODLASKIE","K",17,2,2019,8
"WOJ. PODLASKIE","K",18,273,2019,8
"WOJ. PODLASKIE","K",19,72,2019,8
"WOJ. PODLASKIE","K",20,17,2019,8
"WOJ. PODLASKIE","K",21,12,2019,8
"WOJ. PODLASKIE","K",22,7,2019,8
"WOJ. PODLASKIE","K",23,14,2019,8
"WOJ. PODLASKIE","K",24,10,2019,8
"WOJ. PODLASKIE","K",25,18,2019,8
"WOJ. PODLASKIE","K",26,8,2019,8
"WOJ. PODLASKIE","K",27,9,2019,8
"WOJ. PODLASKIE","K",28,8,2019,8
"WOJ. PODLASKIE","K",29,9,2019,8
"WOJ. PODLASKIE","K",30,10,2019,8
"WOJ. PODLASKIE","K",31,9,2019,8
"WOJ. PODLASKIE","K",32,10,2019,8
"WOJ. PODLASKIE","K",33,6,2019,8
"WOJ. PODLASKIE","K",34,13,2019,8
"WOJ. PODLASKIE","K",35,8,2019,8
"WOJ. PODLASKIE","K",36,7,2019,8
"WOJ. PODLASKIE","K",37,1,2019,8
"WOJ. PODLASKIE","K",38,6,2019,8
"WOJ. PODLASKIE","K",39,3,2019,8
"WOJ. PODLASKIE","K",40,2,2019,8
"WOJ. PODLASKIE","K",41,1,2019,8
"WOJ. PODLASKIE","K",42,2,2019,8
"WOJ. PODLASKIE","K",44,2,2019,8
"WOJ. PODLASKIE","K",45,4,2019,8
"WOJ. PODLASKIE","K",46,2,2019,8
"WOJ. PODLASKIE","K",47,2,2019,8
"WOJ. PODLASKIE","K",48,2,2019,8
"WOJ. PODLASKIE","K",49,2,2019,8
"WOJ. PODLASKIE","K",52,1,2019,8
"WOJ. PODLASKIE","K",53,2,2019,8
"WOJ. PODLASKIE","K",55,2,2019,8
"WOJ. PODLASKIE","K",56,2,2019,8
"WOJ. PODLASKIE","K",57,1,2019,8
"WOJ. PODLASKIE","K",58,1,2019,8
"WOJ. PODLASKIE","M",14,14,2019,8
"WOJ. PODLASKIE","M",15,9,2019,8
"WOJ. PODLASKIE","M",16,33,2019,8
"WOJ. PODLASKIE","M",17,22,2019,8
"WOJ. PODLASKIE","M",18,275,2019,8
"WOJ. PODLASKIE","M",19,65,2019,8
"WOJ. PODLASKIE","M",20,23,2019,8
"WOJ. PODLASKIE","M",21,18,2019,8
"WOJ. PODLASKIE","M",22,4,2019,8
"WOJ. PODLASKIE","M",23,7,2019,8
"WOJ. PODLASKIE","M",24,5,2019,8
"WOJ. PODLASKIE","M",25,7,2019,8
"WOJ. PODLASKIE","M",26,3,2019,8
"WOJ. PODLASKIE","M",27,4,2019,8
"WOJ. PODLASKIE","M",28,10,2019,8
"WOJ. PODLASKIE","M",29,4,2019,8
"WOJ. PODLASKIE","M",30,4,2019,8
"WOJ. PODLASKIE","M",31,3,2019,8
"WOJ. PODLASKIE","M",32,6,2019,8
"WOJ. PODLASKIE","M",33,4,2019,8
"WOJ. PODLASKIE","M",34,4,2019,8
"WOJ. PODLASKIE","M",35,1,2019,8
"WOJ. PODLASKIE","M",37,2,2019,8
"WOJ. PODLASKIE","M",39,3,2019,8
"WOJ. PODLASKIE","M",40,1,2019,8
"WOJ. PODLASKIE","M",41,1,2019,8
"WOJ. PODLASKIE","M",42,1,2019,8
"WOJ. PODLASKIE","M",45,3,2019,8
"WOJ. PODLASKIE","M",46,1,2019,8
"WOJ. PODLASKIE","M",47,1,2019,8
"WOJ. POMORSKIE","K",14,3,2019,8
"WOJ. POMORSKIE","K",15,4,2019,8
"WOJ. POMORSKIE","K",16,4,2019,8
"WOJ. POMORSKIE","K",18,297,2019,8
"WOJ. POMORSKIE","K",19,86,2019,8
"WOJ. POMORSKIE","K",20,31,2019,8
"WOJ. POMORSKIE","K",21,25,2019,8
"WOJ. POMORSKIE","K",22,23,2019,8
"WOJ. POMORSKIE","K",23,22,2019,8
"WOJ. POMORSKIE","K",24,19,2019,8
"WOJ. POMORSKIE","K",25,17,2019,8
"WOJ. POMORSKIE","K",26,25,2019,8
"WOJ. POMORSKIE","K",27,26,2019,8
"WOJ. POMORSKIE","K",28,19,2019,8
"WOJ. POMORSKIE","K",29,22,2019,8
"WOJ. POMORSKIE","K",30,11,2019,8
"WOJ. POMORSKIE","K",31,15,2019,8
"WOJ. POMORSKIE","K",32,10,2019,8
"WOJ. POMORSKIE","K",33,13,2019,8
"WOJ. POMORSKIE","K",34,20,2019,8
"WOJ. POMORSKIE","K",35,9,2019,8
"WOJ. POMORSKIE","K",36,11,2019,8
"WOJ. POMORSKIE","K",37,6,2019,8
"WOJ. POMORSKIE","K",38,9,2019,8
"WOJ. POMORSKIE","K",39,4,2019,8
"WOJ. POMORSKIE","K",40,5,2019,8
"WOJ. POMORSKIE","K",41,6,2019,8
"WOJ. POMORSKIE","K",42,4,2019,8
"WOJ. POMORSKIE","K",43,3,2019,8
"WOJ. POMORSKIE","K",44,2,2019,8
"WOJ. POMORSKIE","K",45,3,2019,8
"WOJ. POMORSKIE","K",46,1,2019,8
"WOJ. POMORSKIE","K",47,3,2019,8
"WOJ. POMORSKIE","K",48,3,2019,8
"WOJ. POMORSKIE","K",49,1,2019,8
"WOJ. POMORSKIE","K",50,1,2019,8
"WOJ. POMORSKIE","K",51,4,2019,8
"WOJ. POMORSKIE","K",52,2,2019,8
"WOJ. POMORSKIE","K",53,1,2019,8
"WOJ. POMORSKIE","K",54,2,2019,8
"WOJ. POMORSKIE","K",55,1,2019,8
"WOJ. POMORSKIE","K",56,2,2019,8
"WOJ. POMORSKIE","K",57,2,2019,8
"WOJ. POMORSKIE","K",59,1,2019,8
"WOJ. POMORSKIE","K",62,3,2019,8
"WOJ. POMORSKIE","M",14,18,2019,8
"WOJ. POMORSKIE","M",15,18,2019,8
"WOJ. POMORSKIE","M",16,17,2019,8
"WOJ. POMORSKIE","M",17,16,2019,8
"WOJ. POMORSKIE","M",18,358,2019,8
"WOJ. POMORSKIE","M",19,76,2019,8
"WOJ. POMORSKIE","M",20,35,2019,8
"WOJ. POMORSKIE","M",21,20,2019,8
"WOJ. POMORSKIE","M",22,24,2019,8
"WOJ. POMORSKIE","M",23,16,2019,8
"WOJ. POMORSKIE","M",24,11,2019,8
"WOJ. POMORSKIE","M",25,21,2019,8
"WOJ. POMORSKIE","M",26,8,2019,8
"WOJ. POMORSKIE","M",27,20,2019,8
"WOJ. POMORSKIE","M",28,9,2019,8
"WOJ. POMORSKIE","M",29,2,2019,8
"WOJ. POMORSKIE","M",30,5,2019,8
"WOJ. POMORSKIE","M",31,8,2019,8
"WOJ. POMORSKIE","M",32,8,2019,8
"WOJ. POMORSKIE","M",33,10,2019,8
"WOJ. POMORSKIE","M",34,8,2019,8
"WOJ. POMORSKIE","M",35,10,2019,8
"WOJ. POMORSKIE","M",36,7,2019,8
"WOJ. POMORSKIE","M",37,5,2019,8
"WOJ. POMORSKIE","M",38,3,2019,8
"WOJ. POMORSKIE","M",39,9,2019,8
"WOJ. POMORSKIE","M",40,1,2019,8
"WOJ. POMORSKIE","M",41,4,2019,8
"WOJ. POMORSKIE","M",42,3,2019,8
"WOJ. POMORSKIE","M",43,2,2019,8
"WOJ. POMORSKIE","M",44,1,2019,8
"WOJ. POMORSKIE","M",45,1,2019,8
"WOJ. POMORSKIE","M",47,4,2019,8
"WOJ. POMORSKIE","M",48,3,2019,8
"WOJ. POMORSKIE","M",52,1,2019,8
"WOJ. POMORSKIE","M",57,1,2019,8
"WOJ. POMORSKIE","M",62,1,2019,8
"WOJ. POMORSKIE","M",65,1,2019,8
"WOJ. ŚLĄSKIE","K",14,9,2019,8
"WOJ. ŚLĄSKIE","K",15,2,2019,8
"WOJ. ŚLĄSKIE","K",16,4,2019,8
"WOJ. ŚLĄSKIE","K",17,1,2019,8
"WOJ. ŚLĄSKIE","K",18,618,2019,8
"WOJ. ŚLĄSKIE","K",19,176,2019,8
"WOJ. ŚLĄSKIE","K",20,68,2019,8
"WOJ. ŚLĄSKIE","K",21,51,2019,8
"WOJ. ŚLĄSKIE","K",22,41,2019,8
"WOJ. ŚLĄSKIE","K",23,33,2019,8
"WOJ. ŚLĄSKIE","K",24,23,2019,8
"WOJ. ŚLĄSKIE","K",25,41,2019,8
"WOJ. ŚLĄSKIE","K",26,28,2019,8
"WOJ. ŚLĄSKIE","K",27,34,2019,8
"WOJ. ŚLĄSKIE","K",28,27,2019,8
"WOJ. ŚLĄSKIE","K",29,25,2019,8
"WOJ. ŚLĄSKIE","K",30,21,2019,8
"WOJ. ŚLĄSKIE","K",31,28,2019,8
"WOJ. ŚLĄSKIE","K",32,19,2019,8
"WOJ. ŚLĄSKIE","K",33,24,2019,8
"WOJ. ŚLĄSKIE","K",34,20,2019,8
"WOJ. ŚLĄSKIE","K",35,13,2019,8
"WOJ. ŚLĄSKIE","K",36,17,2019,8
"WOJ. ŚLĄSKIE","K",37,20,2019,8
"WOJ. ŚLĄSKIE","K",38,12,2019,8
"WOJ. ŚLĄSKIE","K",39,18,2019,8
"WOJ. ŚLĄSKIE","K",40,12,2019,8
"WOJ. ŚLĄSKIE","K",41,8,2019,8
"WOJ. ŚLĄSKIE","K",42,12,2019,8
"WOJ. ŚLĄSKIE","K",43,9,2019,8
"WOJ. ŚLĄSKIE","K",44,5,2019,8
"WOJ. ŚLĄSKIE","K",45,8,2019,8
"WOJ. ŚLĄSKIE","K",46,5,2019,8
"WOJ. ŚLĄSKIE","K",47,2,2019,8
"WOJ. ŚLĄSKIE","K",48,3,2019,8
"WOJ. ŚLĄSKIE","K",49,4,2019,8
"WOJ. ŚLĄSKIE","K",50,3,2019,8
"WOJ. ŚLĄSKIE","K",51,8,2019,8
"WOJ. ŚLĄSKIE","K",52,3,2019,8
"WOJ. ŚLĄSKIE","K",53,1,2019,8
"WOJ. ŚLĄSKIE","K",54,2,2019,8
"WOJ. ŚLĄSKIE","K",55,3,2019,8
"WOJ. ŚLĄSKIE","K",56,2,2019,8
"WOJ. ŚLĄSKIE","K",57,1,2019,8
"WOJ. ŚLĄSKIE","K",60,1,2019,8
"WOJ. ŚLĄSKIE","K",61,1,2019,8
"WOJ. ŚLĄSKIE","K",62,2,2019,8
"WOJ. ŚLĄSKIE","K",65,1,2019,8
"WOJ. ŚLĄSKIE","M",14,27,2019,8
"WOJ. ŚLĄSKIE","M",15,35,2019,8
"WOJ. ŚLĄSKIE","M",16,37,2019,8
"WOJ. ŚLĄSKIE","M",17,27,2019,8
"WOJ. ŚLĄSKIE","M",18,603,2019,8
"WOJ. ŚLĄSKIE","M",19,171,2019,8
"WOJ. ŚLĄSKIE","M",20,65,2019,8
"WOJ. ŚLĄSKIE","M",21,39,2019,8
"WOJ. ŚLĄSKIE","M",22,35,2019,8
"WOJ. ŚLĄSKIE","M",23,22,2019,8
"WOJ. ŚLĄSKIE","M",24,28,2019,8
"WOJ. ŚLĄSKIE","M",25,31,2019,8
"WOJ. ŚLĄSKIE","M",26,15,2019,8
"WOJ. ŚLĄSKIE","M",27,25,2019,8
"WOJ. ŚLĄSKIE","M",28,21,2019,8
"WOJ. ŚLĄSKIE","M",29,15,2019,8
"WOJ. ŚLĄSKIE","M",30,12,2019,8
"WOJ. ŚLĄSKIE","M",31,8,2019,8
"WOJ. ŚLĄSKIE","M",32,12,2019,8
"WOJ. ŚLĄSKIE","M",33,17,2019,8
"WOJ. ŚLĄSKIE","M",34,11,2019,8
"WOJ. ŚLĄSKIE","M",35,9,2019,8
"WOJ. ŚLĄSKIE","M",36,13,2019,8
"WOJ. ŚLĄSKIE","M",37,7,2019,8
"WOJ. ŚLĄSKIE","M",38,6,2019,8
"WOJ. ŚLĄSKIE","M",39,10,2019,8
"WOJ. ŚLĄSKIE","M",40,5,2019,8
"WOJ. ŚLĄSKIE","M",41,8,2019,8
"WOJ. ŚLĄSKIE","M",42,8,2019,8
"WOJ. ŚLĄSKIE","M",43,5,2019,8
"WOJ. ŚLĄSKIE","M",44,5,2019,8
"WOJ. ŚLĄSKIE","M",45,1,2019,8
"WOJ. ŚLĄSKIE","M",46,3,2019,8
"WOJ. ŚLĄSKIE","M",47,2,2019,8
"WOJ. ŚLĄSKIE","M",48,1,2019,8
"WOJ. ŚLĄSKIE","M",49,1,2019,8
